2002	190	9	9	1	9	9	9	1	9	1	1	1	1	1	9	9	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2002	203	1	0	9	9	9	9	9	9	9	9	9	9	9	0	9	9	9	9	1	0	0	1	1	1	1	0	1	0	0	0	0
2002	187	1	1	9	9	9	9	0	1	1	9	9	9	9	1	1	1	2	1	1	2	1	1	9	9	9	9	9	9	0	9	9
2002	197	1	1	1	1	1	1	9	9	9	0	0	1	0	1	9	9	9	9	1	2	1	1	9	9	9	9	9	9	0	9	9
2002	205	9	9	1	1	1	0	1	1	2	1	1	1	1	9	9	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2002	206	0	1	9	9	9	9	9	9	9	9	9	9	9	0	9	9	9	9	1	1	1	1	1	1	1	0	1	1	0	0	1
2002	195	1	1	9	9	9	9	0	0	2	9	9	9	9	1	0	1	2	0	1	2	0	1	9	9	9	9	9	9	1	9	9
2002	202	9	9	9	9	9	9	0	1	0	9	9	9	9	9	9	1	2	1	9	9	9	9	1	1	1	0	1	0	9	1	0
2002	207	0	1	9	9	9	9	1	0	9	9	9	9	9	1	0	1	2	1	0	0	0	1	9	9	9	9	9	9	0	9	9
2118	929	0	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	0	1	9	1	0	1	0	0	0	0	0	0	0
2118	922	1	0	9	9	9	9	1	9	9	9	9	9	9	0	9	0	2	1	0	0	2	0	9	9	9	9	9	9	0	9	9
2118	915	1	0	1	1	0	0	9	9	9	1	0	1	1	1	9	9	9	9	1	2	9	1	9	9	9	9	9	9	0	9	9
2118	909	1	0	9	9	9	9	9	9	9	9	9	9	9	0	9	9	9	9	1	2	9	1	1	1	1	0	0	9	1	0	0
2118	932	1	0	9	9	9	9	0	9	9	9	9	9	9	0	1	1	1	1	1	1	1	0	9	9	9	9	9	9	9	9	9
2118	916	9	9	9	9	9	9	1	1	2	9	9	9	9	9	0	1	2	1	9	9	9	9	1	1	1	1	0	2	9	1	1
2118	911	9	9	0	1	1	2	1	1	0	0	9	1	9	9	9	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2118	927	0	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	9	2	2	1	0	1	1	0	1	0	0	0	1
2118	914	1	0	9	9	9	9	1	1	2	9	9	9	9	1	0	0	0	1	1	1	0	0	9	9	9	9	9	9	1	9	9
2118	910	9	9	9	9	9	9	0	9	0	9	9	9	9	9	1	1	2	1	9	9	9	9	1	1	1	0	0	0	9	0	0
2118	934	1	0	0	1	9	9	9	9	9	0	0	1	1	1	9	9	9	9	1	1	0	1	9	9	9	9	9	9	0	9	9
2118	923	9	9	1	1	0	1	0	9	0	1	1	1	1	9	1	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2118	917	1	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	1	1	1	0	1	1	0	1	1	0	0	1
2118	937	1	1	9	9	9	9	0	0	0	9	9	9	9	1	0	1	1	1	0	2	0	1	9	9	9	9	9	9	0	9	9
2118	925	9	9	9	9	9	9	0	9	9	9	9	9	9	9	0	1	1	1	9	9	9	9	1	1	1	0	1	1	9	0	0
2115	905	9	9	9	9	9	9	0	9	0	9	9	9	9	9	9	0	0	9	9	9	9	9	0	0	1	0	0	0	9	0	0
2115	894	1	1	1	0	0	2	9	9	9	0	0	1	1	1	9	9	9	9	1	2	2	1	9	9	9	9	9	9	1	9	9
2115	902	9	9	1	9	0	9	0	9	0	0	0	1	9	9	9	1	1	0	9	9	9	9	9	9	9	9	9	9	9	9	9
2115	883	9	0	9	9	9	9	9	9	9	9	9	9	9	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2115	907	1	0	9	9	9	9	1	0	1	9	9	9	9	1	0	1	1	1	0	1	9	0	9	9	9	9	9	9	0	9	9
2115	884	9	9	9	9	9	9	0	9	9	9	9	9	9	9	9	0	2	1	9	9	9	9	1	1	1	0	0	0	9	0	0
2115	887	0	0	0	1	1	0	9	9	9	1	0	1	1	1	9	9	9	9	1	2	9	0	9	9	9	9	9	9	0	9	9
2115	898	9	9	0	0	0	0	0	9	9	1	0	1	0	9	0	9	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9
2115	903	1	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	1	9	0	9	9	9	9	1	0	9	0	0
2115	899	1	0	9	9	9	9	1	0	9	9	9	9	9	1	1	0	2	1	1	2	0	1	9	9	9	9	9	9	1	9	9
2115	889	9	9	9	9	9	9	0	9	0	9	9	9	9	9	2	0	1	1	9	9	9	9	1	0	1	1	0	0	9	0	1
2115	895	9	9	0	0	0	9	0	9	0	0	0	1	9	9	0	9	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2115	901	1	9	9	9	9	9	9	9	9	9	9	9	9	0	9	9	9	9	9	9	9	9	1	1	1	0	0	9	0	0	0
2115	888	9	9	9	9	9	9	0	9	0	9	9	9	9	9	9	1	2	1	9	9	9	9	1	1	1	0	0	0	9	0	0
2115	892	1	0	1	1	0	0	9	9	9	1	0	1	1	1	9	9	9	9	1	1	0	1	9	9	9	9	9	9	0	9	9
2115	896	9	9	0	1	0	0	1	0	0	1	0	1	0	9	0	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2115	880	1	1	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	2	0	1	1	1	1	1	0	1	0	0	0
2115	906	1	1	9	9	9	9	1	1	1	9	9	9	9	1	1	1	2	1	0	2	1	1	9	9	9	9	9	9	1	9	9
2033	409	9	9	9	9	9	9	0	9	0	9	9	9	9	9	1	1	1	1	9	9	9	9	1	1	1	0	1	1	9	0	1
2033	412	1	0	1	1	0	0	9	9	9	0	0	1	0	1	9	9	9	9	0	2	2	1	9	9	9	9	9	9	0	9	9
2033	397	9	9	1	1	0	9	0	9	9	1	0	1	0	9	9	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2033	391	1	0	9	9	9	9	1	0	0	9	9	9	9	1	9	0	1	1	1	2	0	1	9	9	9	9	9	9	0	9	9
2033	400	9	9	9	9	9	9	0	1	0	9	9	9	9	9	0	0	2	1	9	9	9	9	0	1	0	0	0	0	9	0	9
2033	402	1	0	1	9	1	0	9	9	9	1	1	1	1	1	9	9	9	9	0	1	0	1	9	9	9	9	9	9	1	9	9
2033	406	1	0	9	9	9	9	9	9	9	9	9	9	9	0	9	9	9	9	0	2	9	1	1	1	1	0	0	0	0	0	1
2033	408	1	0	9	9	9	9	0	9	9	9	9	9	9	0	9	0	0	0	0	0	2	0	9	9	9	9	9	9	0	9	9
2033	415	9	9	9	9	9	9	0	9	0	9	9	9	9	9	0	1	2	1	9	9	9	9	0	1	1	0	1	0	9	0	1
2033	396	1	0	1	1	0	0	9	9	9	1	0	1	0	1	9	9	9	9	0	0	9	1	9	9	9	9	9	9	1	9	9
2033	388	9	9	1	1	1	0	1	9	9	1	1	1	1	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9
2033	389	0	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	1	9	0	1	0	1	1	1	1	0	0	0
2033	394	9	9	9	9	9	9	1	1	0	9	9	9	9	9	1	1	2	1	9	9	9	9	1	1	1	0	1	0	9	0	1
2033	390	1	1	1	1	0	0	9	9	9	1	0	1	0	1	9	9	9	9	1	1	1	1	9	9	9	9	9	9	0	9	9
2033	404	9	9	1	1	0	9	0	9	9	0	0	1	0	9	9	0	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2012	290	9	9	9	9	9	9	0	0	0	9	9	9	9	9	0	1	1	1	9	9	9	9	0	1	1	0	1	1	9	0	1
2012	298	1	1	1	1	1	0	9	9	9	0	1	1	1	1	9	9	9	9	1	2	2	1	9	9	9	9	9	9	0	9	9
2012	277	9	9	1	1	1	2	1	1	2	1	1	1	1	9	2	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2012	299	1	1	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	1	1	0	1	1	1	0	1	1	1	0	1
2012	297	9	0	9	9	9	9	1	9	9	9	9	9	9	1	9	1	1	0	9	1	9	9	9	9	9	9	9	9	0	9	9
2012	273	9	9	9	9	9	9	1	1	1	9	9	9	9	9	2	1	2	1	9	9	9	9	1	1	1	1	1	2	9	1	0
2012	286	9	9	0	0	9	9	0	9	0	1	0	1	0	9	9	0	1	0	9	9	9	9	9	9	9	9	9	9	9	9	9
2012	272	1	0	9	9	9	9	9	9	9	9	9	9	9	0	9	9	9	9	1	1	9	1	0	1	1	0	0	0	0	0	0
2012	275	0	0	9	9	9	9	1	1	1	9	9	9	9	0	9	1	1	1	1	2	1	1	9	9	9	9	9	9	1	9	9
2012	282	9	9	9	9	9	9	0	0	0	9	9	9	9	9	1	0	1	1	9	9	9	9	0	1	1	0	0	1	9	0	0
2012	281	1	1	1	1	1	0	9	9	9	1	1	1	1	1	9	9	9	9	1	1	0	1	9	9	9	9	9	9	0	9	9
2012	279	9	9	1	1	9	9	1	0	0	1	1	1	0	9	9	0	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9
2012	271	0	0	9	9	9	9	9	9	9	9	9	9	9	1	9	9	9	9	1	1	0	0	0	1	1	0	1	1	0	0	0
2012	285	0	1	9	9	9	9	0	9	0	9	9	9	9	1	9	0	2	1	1	1	0	1	9	9	9	9	9	9	0	9	9
2012	278	9	9	9	9	9	9	1	0	0	9	9	9	9	9	9	1	1	1	9	9	9	9	0	1	0	0	1	1	9	0	1
