"","intercept_1","slope_1","intercept_2","slope_2","intercept_3","slope_3","intercept_4","slope_4","intercept_5","slope_5","intercept_6","slope_6","intercept_7","slope_7","intercept_8","slope_8","intercept_9","slope_9","intercept_10","slope_10","intercept_11","slope_11","intercept_12","slope_12","intercept_13","slope_13","intercept_14","slope_14","intercept_15","slope_15","intercept_16","slope_16","intercept_17","slope_17","intercept_18","slope_18","intercept_19","slope_19","intercept_20","slope_20"
"778",0.206893,0.196534,0.294538,0.293463,0.333478,0.321694,0.48484,0.709304,0.162994,0.17227,0.156119,0.179451,0.187801,0.215124,0.257856,0.423815,0.133297,0.15603,0.156307,0.210145,0.169577,0.225603,0.239324,0.511312,0.171026,0.185411,0.184663,0.211891,0.204718,0.259233,0.28803,0.47432,0.280794,0.307049,0.309987,0.314879,0.376026,0.356862,0.436081,0.523323
"779",0.263888,0.263764,0.316397,0.315908,0.449035,0.448857,0.532984,0.644952,0.161106,0.188531,0.179243,0.210274,0.237187,0.287204,0.238175,0.352144,0.124535,0.141992,0.159827,0.218347,0.184227,0.260475,0.224052,0.418232,0.155112,0.176141,0.172346,0.19741,0.199814,0.262528,0.230561,0.32036,0.345217,0.407227,0.229997,0.222391,0.339352,0.338024,0.524743,0.609596
"780",0.205704,0.257493,0.305064,0.294924,0.27882,0.297829,0.515848,0.642624,0.153845,0.158957,0.183371,0.210111,0.200704,0.251045,0.345722,0.590786,0.133654,0.152234,0.155606,0.198881,0.162372,0.209617,0.213906,0.349506,0.187568,0.221822,0.186542,0.199966,0.177353,0.197701,0.325359,0.551546,0.247215,0.370905,0.263154,0.261254,0.309842,0.288562,0.344411,0.409763
"781",0.23867,0.23205,0.322551,0.331559,0.429237,0.427997,0.609967,0.743123,0.146405,0.162268,0.189528,0.2477,0.207573,0.264919,0.29852,0.450533,0.128722,0.138554,0.141424,0.16634,0.168715,0.22257,0.225896,0.372482,0.147857,0.170456,0.165964,0.183087,0.221734,0.257464,0.308254,0.522176,0.228426,0.230166,0.361582,0.325167,0.30882,0.311068,0.299719,0.305591
"782",0.319828,0.281189,0.270476,0.263251,0.382049,0.416843,0.43083,0.519206,0.172461,0.183925,0.186159,0.216495,0.175285,0.220552,0.210398,0.285582,0.130143,0.157302,0.164111,0.222604,0.169455,0.241731,0.226614,0.379877,0.153229,0.180149,0.173044,0.195688,0.222196,0.285808,0.374841,0.553866,0.26142,0.318153,0.281645,0.296642,0.343492,0.323862,0.447373,0.487862
"783",0.263681,0.292292,0.295015,0.263973,0.214591,0.210684,0.466269,0.635493,0.173541,0.177494,0.160791,0.17676,0.183416,0.248563,0.258685,0.409028,0.136316,0.16285,0.151686,0.201522,0.171471,0.232643,0.267987,0.476105,0.156757,0.158227,0.173864,0.196571,0.256445,0.341403,0.275668,0.413628,0.278685,0.350135,0.332841,0.339193,0.404703,0.433533,0.554957,0.660405
"784",0.254926,0.230239,0.279119,0.253662,0.325946,0.303939,0.422911,0.534147,0.142317,0.158629,0.203444,0.212673,0.196494,0.252093,0.267371,0.349706,0.134536,0.147685,0.161041,0.230936,0.198751,0.294229,0.220256,0.364003,0.216251,0.249797,0.154388,0.182862,0.181525,0.230952,0.269473,0.464005,0.228268,0.206807,0.350541,0.300269,0.353117,0.370348,0.751802,0.90397
"785",0.247288,0.270119,0.323439,0.287723,0.352749,0.374104,0.357154,0.436645,0.173163,0.175882,0.185615,0.21567,0.170817,0.209895,0.254324,0.418145,0.1269,0.140952,0.165854,0.222224,0.15946,0.212636,0.223331,0.414207,0.164043,0.186552,0.198424,0.230025,0.208095,0.251487,0.29762,0.457148,0.317729,0.319262,0.26546,0.28038,0.352728,0.324851,0.556967,0.616887
"786",0.213104,0.205287,0.274379,0.259696,0.277813,0.261309,0.397327,0.497136,0.154461,0.176347,0.198187,0.234517,0.213764,0.254827,0.29413,0.490476,0.137095,0.162686,0.153864,0.191618,0.168325,0.238113,0.237898,0.412408,0.158461,0.170249,0.188473,0.226847,0.231792,0.292548,0.258873,0.399983,0.280439,0.339282,0.25527,0.245114,0.318663,0.329227,0.563905,0.661431
"787",0.236712,0.264128,0.233456,0.240508,0.341961,0.34415,0.40671,0.481443,0.147277,0.17062,0.156814,0.188805,0.191446,0.234527,0.254468,0.482012,0.131944,0.15572,0.144159,0.190555,0.159278,0.215067,0.203706,0.331785,0.163333,0.183428,0.175767,0.197369,0.210496,0.265829,0.238977,0.383804,0.291035,0.308009,0.204385,0.219417,0.232175,0.214811,0.373162,0.395474
"788",0.311466,0.289102,0.37829,0.368095,0.324609,0.325608,0.323379,0.369885,0.170826,0.186943,0.201095,0.227938,0.202979,0.269451,0.263823,0.435345,0.13233,0.154513,0.151218,0.190648,0.183684,0.286541,0.221822,0.400966,0.180674,0.200491,0.175757,0.205641,0.176912,0.200189,0.262956,0.417051,0.216077,0.265928,0.261998,0.258803,0.315615,0.312807,0.533601,0.676052
"789",0.223267,0.244698,0.235413,0.250943,0.312287,0.32579,0.815247,1.03781,0.154088,0.18045,0.183936,0.225198,0.190174,0.250157,0.232097,0.328126,0.133966,0.162558,0.146212,0.198154,0.160598,0.220204,0.224343,0.43073,0.155755,0.177246,0.177264,0.21692,0.200641,0.247755,0.222498,0.371512,0.306303,0.266327,0.249817,0.258191,0.421785,0.387268,0.282131,0.319382
"790",0.24603,0.267305,0.297478,0.271353,0.34035,0.373365,0.469554,0.617944,0.163219,0.187166,0.20035,0.229329,0.220093,0.291961,0.232967,0.343146,0.130612,0.148343,0.143957,0.176694,0.1652,0.224676,0.225925,0.400982,0.15707,0.168058,0.151448,0.182599,0.221345,0.309338,0.285775,0.399655,0.233149,0.224853,0.30794,0.254454,0.329214,0.30191,0.330206,0.414856
"791",0.242888,0.283337,0.216636,0.242816,0.278761,0.273409,0.406073,0.444697,0.157037,0.174861,0.171145,0.197788,0.190227,0.240609,0.236971,0.346926,0.132067,0.154061,0.163222,0.232931,0.187886,0.277153,0.220785,0.394512,0.153368,0.175478,0.161155,0.183587,0.240408,0.308817,0.23689,0.327859,0.230977,0.22723,0.317011,0.297017,0.416228,0.405147,0.462774,0.51076
"792",0.353961,0.335408,0.266229,0.288085,0.34053,0.33459,0.582361,0.728503,0.161253,0.188475,0.152942,0.160158,0.234057,0.29317,0.283912,0.442581,0.132017,0.15718,0.148358,0.189484,0.176478,0.240978,0.229188,0.380634,0.150474,0.160707,0.182961,0.211231,0.186731,0.239393,0.574351,1.06455,0.256214,0.256828,0.404712,0.349367,0.416678,0.388682,0.375852,0.418975
"793",0.231585,0.269232,0.312432,0.303949,0.324544,0.287939,0.329178,0.374779,0.174901,0.18934,0.144959,0.163305,0.238815,0.2949,0.344458,0.583475,0.135046,0.163737,0.146807,0.174317,0.17839,0.245856,0.230334,0.375981,0.156952,0.181836,0.190158,0.215235,0.23198,0.292816,0.25992,0.417514,0.286339,0.291812,0.276468,0.292813,0.286902,0.313588,0.453654,0.551831
"794",0.231194,0.224271,0.301411,0.30238,0.380157,0.393496,0.476355,0.555536,0.150541,0.174989,0.17248,0.192626,0.225496,0.321565,0.246248,0.397968,0.133726,0.162842,0.154584,0.200626,0.177629,0.267687,0.245349,0.501217,0.159193,0.170455,0.179822,0.203366,0.199605,0.26321,0.275787,0.451172,0.216076,0.225251,0.266669,0.259769,0.338368,0.311097,0.404203,0.476124
"795",0.264884,0.244905,0.250192,0.250434,0.440715,0.440829,0.390732,0.442393,0.158128,0.182292,0.161278,0.185073,0.20684,0.271583,0.24321,0.414593,0.131142,0.143602,0.138172,0.168815,0.172428,0.25674,0.250065,0.465535,0.147316,0.16744,0.191631,0.20773,0.199228,0.260866,0.289315,0.460694,0.315099,0.314106,0.326191,0.380925,0.376205,0.368171,0.518064,0.540608
"796",0.363266,0.343853,0.252344,0.242166,0.40689,0.41326,0.333832,0.3783,0.165306,0.185175,0.16959,0.196557,0.181078,0.219023,0.222664,0.330116,0.134181,0.154944,0.138498,0.174521,0.162027,0.222586,0.237075,0.474413,0.155342,0.16949,0.18709,0.205737,0.199299,0.244056,0.262943,0.376096,0.279866,0.287561,0.300896,0.288088,0.392808,0.371655,0.42331,0.473746
"797",0.278074,0.328196,0.332684,0.326226,0.386955,0.375057,1.1744,1.16479,0.145803,0.164937,0.181054,0.205986,0.208637,0.255949,0.315124,0.463353,0.126125,0.139826,0.150342,0.19237,0.159398,0.210655,0.238152,0.423209,0.146349,0.16151,0.181804,0.197952,0.172502,0.211347,0.223506,0.364827,0.242089,0.231077,0.259554,0.272579,0.264296,0.295143,0.393042,0.530945
"798",0.247725,0.245312,0.28623,0.268778,0.338637,0.31705,0.421947,0.465593,0.143103,0.162018,0.17527,0.214761,0.261718,0.323621,0.384306,0.622755,0.137612,0.172903,0.142693,0.188172,0.169795,0.226998,0.241454,0.53394,0.174515,0.186293,0.21744,0.279355,0.201497,0.271599,0.269835,0.484961,0.251938,0.352033,0.217845,0.206295,0.324225,0.333867,0.783028,1.02232
"799",0.231771,0.229476,0.384728,0.369076,0.346486,0.333776,0.557523,0.62016,0.159815,0.172406,0.160637,0.180566,0.220437,0.260811,0.255284,0.35691,0.131489,0.153688,0.145073,0.190881,0.178793,0.26736,0.233983,0.415403,0.164588,0.181758,0.184717,0.215882,0.184808,0.237022,0.283771,0.477144,0.269586,0.274539,0.338836,0.347823,0.226126,0.238072,0.404183,0.493452
"800",0.282368,0.397558,0.314476,0.316531,0.376547,0.321485,0.405673,0.460016,0.161991,0.20498,0.172923,0.206675,0.204958,0.269987,0.244186,0.381245,0.140418,0.167074,0.140633,0.173939,0.183492,0.282729,0.207077,0.333527,0.152124,0.171422,0.168844,0.19245,0.193347,0.253993,0.273766,0.397613,0.259684,0.285849,0.278524,0.27611,0.383169,0.363276,0.673171,0.830752
"801",0.219021,0.249148,0.33111,0.33504,0.238873,0.243138,0.561382,0.623049,0.156505,0.180479,0.176589,0.210615,0.219642,0.270644,0.294393,0.452674,0.13415,0.155754,0.149585,0.19137,0.164854,0.223017,0.213031,0.352252,0.162856,0.183954,0.174264,0.198119,0.209743,0.27635,0.287567,0.476073,0.250575,0.262529,0.29813,0.279429,0.300208,0.30902,0.439961,0.546314
"802",0.27801,0.265819,0.290054,0.291404,0.392841,0.392574,0.710973,0.818973,0.181831,0.185964,0.181694,0.216359,0.216205,0.258233,0.267655,0.403661,0.128659,0.147833,0.156612,0.202224,0.175126,0.243558,0.215076,0.359099,0.164702,0.176811,0.184873,0.220643,0.156703,0.181952,0.283474,0.488446,0.21762,0.221476,0.246629,0.259217,0.237589,0.248799,0.654614,0.914823
"803",0.230644,0.239595,0.285637,0.293865,0.287737,0.312957,0.465105,0.594592,0.170564,0.193932,0.181605,0.206302,0.208446,0.269002,0.261791,0.384581,0.128692,0.144595,0.155414,0.197744,0.165054,0.227425,0.255324,0.460786,0.178818,0.193052,0.165084,0.186781,0.317321,0.416788,0.283224,0.413513,0.219464,0.233419,0.230608,0.232366,0.351638,0.361235,0.328964,0.375265
"804",0.238401,0.350988,0.243135,0.270547,0.302419,0.304288,0.548336,0.683953,0.150377,0.166204,0.194474,0.241634,0.184242,0.243936,0.262465,0.413303,0.125739,0.150873,0.137509,0.165643,0.194012,0.304937,0.195423,0.311581,0.160039,0.169906,0.181132,0.207004,0.182684,0.229952,0.268301,0.453373,0.200816,0.205655,0.333471,0.32775,0.445581,0.421954,0.322582,0.384841
"805",0.218083,0.260872,0.327387,0.289992,0.366331,0.326191,0.372118,0.448742,0.150657,0.162761,0.160556,0.193842,0.251473,0.344105,0.304103,0.467513,0.129692,0.149844,0.149858,0.186117,0.185979,0.271739,0.211788,0.380237,0.189459,0.21277,0.159389,0.178992,0.18977,0.209719,0.255768,0.418375,0.229417,0.243821,0.257012,0.245819,0.340337,0.359214,0.318708,0.369566
"806",0.339185,0.336204,0.264369,0.276975,0.301996,0.307289,0.386339,0.442692,0.148877,0.167314,0.159595,0.184426,0.185039,0.221773,0.292613,0.444765,0.131991,0.156989,0.147545,0.186916,0.158336,0.195794,0.288606,0.56745,0.151413,0.170399,0.178279,0.204998,0.241036,0.315726,0.282403,0.519932,0.228616,0.230484,0.269496,0.266598,0.298474,0.275472,0.45808,0.560088
"807",0.289833,0.270702,0.404554,0.396725,0.319661,0.349454,0.361879,0.409124,0.167734,0.187922,0.160685,0.175623,0.219466,0.28056,0.23378,0.339093,0.132716,0.160603,0.150845,0.193243,0.164296,0.227158,0.225528,0.433729,0.179485,0.204308,0.181503,0.215707,0.227474,0.303556,0.278499,0.433868,0.235388,0.225916,0.230855,0.22848,0.306538,0.309977,0.402057,0.54063
"808",0.342402,0.331923,0.334149,0.323024,0.296811,0.307433,0.381404,0.446231,0.158927,0.173966,0.163612,0.188496,0.194527,0.237093,0.28037,0.453934,0.139119,0.168384,0.138453,0.16686,0.169093,0.224661,0.252934,0.539415,0.170096,0.195202,0.170774,0.190766,0.21207,0.284676,0.34361,0.573575,0.312854,0.268912,0.272503,0.248928,0.27876,0.294105,0.588705,0.728199
"809",0.291594,0.267329,0.283971,0.293216,0.287849,0.304463,0.420652,0.502952,0.170077,0.197662,0.188303,0.23292,0.222021,0.26585,0.301906,0.480048,0.140091,0.160435,0.145616,0.1867,0.170585,0.238624,0.273676,0.517915,0.153425,0.170208,0.174926,0.204572,0.204172,0.246436,0.245629,0.369188,0.244782,0.241585,0.242826,0.244744,0.413209,0.416436,0.33154,0.432167
"810",0.205925,0.269657,0.352037,0.316535,0.28455,0.298284,0.357324,0.384473,0.162801,0.180754,0.179513,0.210763,0.231633,0.298045,0.395995,0.709912,0.132824,0.150053,0.165219,0.20974,0.18105,0.252804,0.249228,0.482028,0.158296,0.162441,0.189676,0.22077,0.212372,0.258967,0.272202,0.472039,0.250075,0.265581,0.276656,0.270966,0.282103,0.290148,0.432604,0.531315
"811",0.257565,0.242606,0.276199,0.278242,0.271859,0.295829,0.584493,0.645748,0.14945,0.168003,0.178872,0.210387,0.250499,0.32817,0.243089,0.402761,0.126704,0.14393,0.144979,0.17681,0.196555,0.287579,0.252194,0.488977,0.170738,0.178513,0.167024,0.185306,0.192649,0.24514,0.230198,0.361423,0.233333,0.207662,0.280689,0.275831,0.345343,0.362004,0.300787,0.421342
"812",0.228986,0.279717,0.287768,0.252168,0.331044,0.324005,0.233587,0.257639,0.151548,0.173283,0.149236,0.162527,0.201062,0.215688,0.253771,0.384193,0.130305,0.156106,0.14373,0.186596,0.179857,0.259258,0.236451,0.464919,0.164386,0.185658,0.192645,0.23944,0.209206,0.286129,0.244495,0.357161,0.237777,0.241375,0.283173,0.288104,0.334728,0.339135,0.373369,0.430217
"813",0.335253,0.33599,0.238844,0.245608,0.318442,0.338508,0.621337,0.679864,0.180715,0.19629,0.18282,0.2249,0.227958,0.286471,0.281111,0.450867,0.124751,0.147004,0.150931,0.192816,0.177556,0.252523,0.225071,0.379195,0.159159,0.166302,0.214952,0.256192,0.24367,0.318077,0.285364,0.415321,0.304414,0.302447,0.378031,0.367666,0.401542,0.361376,0.380817,0.478796
"814",0.243091,0.243291,0.265143,0.254807,0.253696,0.262462,0.414652,0.531816,0.155565,0.174797,0.179384,0.213216,0.212069,0.284565,0.312504,0.53051,0.131501,0.155548,0.151431,0.195211,0.178879,0.259171,0.217867,0.362701,0.161263,0.163994,0.186184,0.216997,0.2281,0.286385,0.282333,0.407528,0.272649,0.256309,0.216929,0.229133,0.310965,0.328388,0.590271,0.709251
"815",0.294825,0.300934,0.411511,0.384358,0.296318,0.290043,0.407562,0.504574,0.166363,0.184297,0.177693,0.203431,0.186695,0.231312,0.226565,0.3467,0.126944,0.144614,0.150604,0.19489,0.169079,0.224995,0.240972,0.413961,0.161309,0.18661,0.175735,0.198276,0.296828,0.417293,0.242621,0.353189,0.293134,0.293241,0.252399,0.286003,0.322727,0.315647,0.507105,0.607859
"816",0.268687,0.310908,0.246682,0.225484,0.301907,0.295372,0.350671,0.359244,0.152424,0.158387,0.18896,0.210386,0.247295,0.314156,0.254763,0.378711,0.131898,0.160657,0.139473,0.176714,0.191518,0.298014,0.232889,0.425808,0.175432,0.17766,0.172944,0.19636,0.236692,0.283474,0.226416,0.296149,0.228716,0.284093,0.315245,0.320625,0.51049,0.492245,0.405445,0.447343
"817",0.232681,0.26786,0.241825,0.220152,0.332032,0.336844,0.304277,0.355644,0.164152,0.191347,0.177931,0.195546,0.21533,0.287795,0.228832,0.337023,0.125619,0.13701,0.148826,0.198144,0.191469,0.285936,0.20986,0.3625,0.163241,0.182237,0.184267,0.204264,0.213808,0.286642,0.293011,0.436268,0.290115,0.362296,0.225109,0.232772,0.299204,0.317891,0.429995,0.506178
"818",0.291388,0.304925,0.244611,0.244945,0.338647,0.33146,0.413147,0.480018,0.181305,0.192563,0.160956,0.191423,0.213301,0.267535,0.446761,0.795352,0.132277,0.148298,0.152353,0.194688,0.184135,0.28629,0.20547,0.351555,0.169269,0.191839,0.175903,0.204505,0.210314,0.265654,0.304561,0.519313,0.253682,0.239037,0.36985,0.335599,0.325513,0.321835,0.541795,0.617621
"819",0.209086,0.222239,0.232827,0.228102,0.481727,0.451826,0.585327,0.613329,0.143943,0.172618,0.200157,0.224529,0.222173,0.28082,0.271978,0.389563,0.124929,0.137284,0.151351,0.207024,0.15688,0.209404,0.202855,0.370701,0.154233,0.181581,0.164732,0.18385,0.1737,0.203452,0.268378,0.429582,0.248046,0.258598,0.366111,0.367365,0.230613,0.240025,0.408813,0.473511
"820",0.222659,0.248661,0.266458,0.267195,0.335313,0.340261,0.360968,0.427459,0.150564,0.168602,0.174609,0.190874,0.215531,0.268626,0.236693,0.351093,0.130955,0.145064,0.143811,0.17402,0.154296,0.211248,0.204988,0.319732,0.18379,0.194867,0.181185,0.200179,0.212465,0.272628,0.325533,0.555669,0.235135,0.256231,0.28563,0.27793,0.348475,0.35281,0.378904,0.464508
"821",0.198894,0.23872,0.290008,0.301099,0.280726,0.272607,0.363279,0.449931,0.166354,0.187176,0.186751,0.226262,0.162118,0.2039,0.234686,0.342372,0.128327,0.15089,0.138872,0.168739,0.171157,0.237528,0.240889,0.507774,0.203002,0.240529,0.199915,0.241092,0.230138,0.286764,0.293165,0.399129,0.281353,0.255393,0.257455,0.260773,0.360583,0.361285,0.462264,0.51242
"822",0.257202,0.29209,0.255381,0.302489,0.319761,0.325606,0.361798,0.391781,0.154183,0.183361,0.171935,0.196096,0.263818,0.334898,0.407981,0.63336,0.127794,0.147816,0.160705,0.215669,0.160114,0.222911,0.23811,0.497102,0.154514,0.169823,0.155267,0.181755,0.184708,0.220827,0.248529,0.373983,0.232487,0.220127,0.194195,0.204352,0.250814,0.250268,0.484713,0.640739
"823",0.232823,0.25416,0.306839,0.263875,0.310951,0.304574,0.43648,0.505193,0.161889,0.185798,0.167949,0.205247,0.217125,0.254264,0.328887,0.561489,0.131702,0.154104,0.159008,0.220205,0.198482,0.305257,0.19696,0.299758,0.15679,0.198999,0.191544,0.220082,0.247177,0.316887,0.253698,0.427886,0.256186,0.279996,0.292776,0.321203,0.287828,0.301972,0.606542,0.86859
"824",0.321333,0.288561,0.304803,0.300732,0.328002,0.330991,0.696758,0.702853,0.152215,0.165749,0.179429,0.196914,0.181823,0.225319,0.239163,0.37597,0.131547,0.15869,0.140545,0.174664,0.175291,0.255952,0.234748,0.421519,0.165459,0.18688,0.193328,0.213782,0.174792,0.21024,0.357835,0.661878,0.240407,0.294305,0.261609,0.257547,0.264584,0.27137,0.391148,0.43866
"825",0.267123,0.307176,0.297529,0.260414,0.348147,0.362835,0.724433,0.87969,0.164313,0.174124,0.165195,0.19484,0.222437,0.306433,0.257859,0.385237,0.130957,0.15073,0.135476,0.15564,0.178205,0.262583,0.247149,0.449182,0.156316,0.16709,0.168616,0.202104,0.192167,0.234757,0.252359,0.358504,0.243991,0.275986,0.277607,0.251046,0.375828,0.383375,0.417183,0.493815
"826",0.258536,0.238023,0.318699,0.319686,0.328304,0.336294,0.396335,0.481044,0.155412,0.16992,0.171472,0.191013,0.215891,0.252296,0.253261,0.408117,0.135203,0.164156,0.146919,0.194874,0.1809,0.24873,0.221495,0.385139,0.155463,0.172568,0.213468,0.258507,0.257491,0.356747,0.328991,0.59131,0.221641,0.241888,0.295184,0.280348,0.280581,0.278208,0.31496,0.359725
"827",0.263505,0.270148,0.241506,0.224859,0.285361,0.267284,0.4328,0.519002,0.154752,0.189071,0.161216,0.18873,0.229366,0.285234,0.219813,0.343149,0.130444,0.160552,0.144429,0.184841,0.170648,0.228046,0.22539,0.422528,0.154391,0.172681,0.181307,0.204199,0.191799,0.239908,0.300854,0.55491,0.235334,0.266483,0.243052,0.229001,0.289199,0.294195,0.334126,0.376826
"828",0.269515,0.29545,0.273336,0.266004,0.482461,0.488216,0.445057,0.558909,0.159825,0.178435,0.179507,0.217414,0.202721,0.252853,0.243823,0.372095,0.126995,0.150559,0.148017,0.179454,0.175577,0.235432,0.247029,0.487269,0.183648,0.195104,0.171598,0.194828,0.179052,0.197912,0.238123,0.350314,0.268509,0.236262,0.32659,0.324708,0.402708,0.378213,0.75677,0.874381
"829",0.208429,0.267368,0.220577,0.217062,0.372832,0.349844,0.539195,0.57817,0.149572,0.157428,0.154898,0.171233,0.224854,0.269924,0.279432,0.403666,0.140527,0.170428,0.15621,0.193065,0.194828,0.289134,0.243854,0.448209,0.169039,0.178592,0.164103,0.184472,0.194582,0.238972,0.358338,0.563368,0.264128,0.341422,0.370309,0.364625,0.340694,0.356045,0.373342,0.456539
"830",0.259655,0.257622,0.269018,0.280419,0.244085,0.258671,0.850865,1.06775,0.160092,0.164864,0.158162,0.170335,0.193251,0.240209,0.330756,0.506333,0.125843,0.135668,0.152262,0.203496,0.17054,0.240268,0.208652,0.351653,0.161168,0.191737,0.164596,0.188607,0.197016,0.231787,0.389685,0.708561,0.245642,0.285073,0.381414,0.353247,0.391233,0.384963,0.312543,0.442987
"831",0.264685,0.287704,0.338494,0.314033,0.332603,0.323373,0.303527,0.388074,0.151967,0.160301,0.200641,0.239109,0.219125,0.305294,0.264974,0.467811,0.13338,0.152527,0.1483,0.191855,0.161523,0.213301,0.275737,0.583755,0.164979,0.177139,0.181426,0.214977,0.193327,0.244495,0.204314,0.280681,0.435258,0.489555,0.24249,0.244186,0.322652,0.327783,0.426704,0.440265
"832",0.231768,0.245441,0.286978,0.277821,0.314718,0.33827,0.434666,0.496315,0.163676,0.184398,0.162233,0.187142,0.252858,0.369343,0.211313,0.306723,0.135342,0.153544,0.154777,0.191058,0.203118,0.342643,0.231271,0.400354,0.151194,0.157468,0.195509,0.230779,0.237293,0.29586,0.298992,0.396613,0.242293,0.241073,0.301897,0.275311,0.417432,0.414418,0.335501,0.346695
"833",0.230526,0.258237,0.255675,0.251686,0.3187,0.33272,0.40452,0.524024,0.164112,0.188863,0.159806,0.172705,0.189231,0.244565,0.351158,0.659197,0.132114,0.149965,0.148231,0.188155,0.169117,0.227031,0.261448,0.460914,0.157285,0.177209,0.166085,0.192491,0.222922,0.274198,0.268871,0.38809,0.232849,0.292606,0.388757,0.358346,0.33959,0.349984,0.362061,0.389129
"834",0.298599,0.306908,0.248457,0.239593,0.482191,0.494099,0.422961,0.510363,0.169863,0.187427,0.182081,0.220217,0.224196,0.277476,0.285667,0.429392,0.127611,0.140204,0.146676,0.182379,0.169897,0.229817,0.218482,0.374515,0.145073,0.161089,0.159348,0.169874,0.25553,0.352335,0.435767,0.812545,0.244514,0.236466,0.25894,0.261863,0.372996,0.387632,0.441439,0.49928
"835",0.278489,0.26353,0.288821,0.262515,0.295502,0.292984,0.384407,0.51149,0.155135,0.181661,0.175602,0.196312,0.23485,0.287034,0.228741,0.336734,0.127693,0.145355,0.164202,0.224003,0.175124,0.249124,0.19561,0.318722,0.146411,0.165761,0.2074,0.265916,0.201596,0.264499,0.34738,0.543877,0.205845,0.228713,0.26893,0.276499,0.324422,0.364337,0.460322,0.566966
"836",0.222616,0.254012,0.264642,0.277753,0.413707,0.460559,0.434151,0.546082,0.156528,0.173774,0.180851,0.208132,0.204321,0.286473,0.21693,0.325381,0.136091,0.168464,0.144059,0.175531,0.201958,0.334621,0.227634,0.421953,0.165116,0.176721,0.195837,0.216236,0.218604,0.285227,0.287213,0.453413,0.287952,0.309906,0.266643,0.234238,0.321769,0.340796,0.32922,0.36959
"837",0.216001,0.21556,0.284028,0.270515,0.343648,0.363593,0.312113,0.368296,0.153414,0.165134,0.164952,0.186772,0.170845,0.221741,0.242531,0.475792,0.136256,0.167334,0.150072,0.208331,0.16328,0.218657,0.245243,0.544047,0.161173,0.170387,0.177573,0.217438,0.226284,0.281763,0.279609,0.410888,0.260183,0.303936,0.267671,0.243381,0.39983,0.358998,0.460253,0.485429
"838",0.282637,0.27678,0.233489,0.253871,0.264666,0.269241,0.400293,0.429967,0.150863,0.165156,0.162172,0.187417,0.21702,0.292945,0.30517,0.492768,0.12697,0.14676,0.147244,0.202935,0.155547,0.225343,0.202992,0.378679,0.154351,0.189577,0.173854,0.204621,0.184314,0.227733,0.265585,0.477541,0.24936,0.232198,0.248436,0.24455,0.364244,0.366173,0.462343,0.560611
"839",0.309395,0.252199,0.26939,0.244944,0.302086,0.298364,0.422289,0.50493,0.154585,0.158656,0.17101,0.205984,0.250869,0.360679,0.312859,0.55252,0.125887,0.138589,0.141805,0.167964,0.174502,0.258849,0.249011,0.486607,0.162799,0.186108,0.194203,0.238917,0.195317,0.25934,0.307919,0.503512,0.261131,0.289201,0.277867,0.280308,0.328122,0.329495,0.489417,0.609895
"840",0.22567,0.235626,0.35332,0.309015,0.351122,0.356065,0.317632,0.354626,0.143147,0.15152,0.173327,0.208992,0.200625,0.282316,0.287088,0.480699,0.12966,0.145503,0.161803,0.213109,0.16886,0.227387,0.241401,0.39318,0.151356,0.164042,0.17737,0.194376,0.241486,0.3359,0.287604,0.503504,0.246934,0.254297,0.249331,0.228896,0.269069,0.261416,0.461317,0.470353
"841",0.282048,0.285665,0.277477,0.289933,0.419779,0.426022,0.491366,0.631342,0.165578,0.18653,0.167045,0.196191,0.187785,0.246268,0.256021,0.431509,0.131404,0.147173,0.155739,0.213833,0.206306,0.331338,0.22476,0.386712,0.173334,0.192851,0.181073,0.210815,0.231657,0.30575,0.31851,0.460733,0.298049,0.256004,0.272114,0.247851,0.368642,0.334135,0.69711,0.954718
"842",0.30718,0.298056,0.301312,0.31461,0.306149,0.31072,0.333752,0.385156,0.155578,0.162297,0.185151,0.213141,0.247237,0.304321,0.285111,0.424978,0.130443,0.14555,0.145408,0.182488,0.181046,0.264545,0.291935,0.615581,0.142855,0.156791,0.18193,0.220666,0.196165,0.24348,0.245909,0.373285,0.242785,0.274141,0.23725,0.222351,0.502634,0.505707,0.664467,0.775683
"843",0.224082,0.237761,0.265673,0.295444,0.447217,0.388828,0.710504,0.856445,0.166605,0.187581,0.201608,0.255674,0.186397,0.240065,0.313091,0.480204,0.129744,0.152922,0.137799,0.171545,0.183952,0.289804,0.1993,0.327316,0.155053,0.168467,0.160513,0.193456,0.179866,0.226962,0.250059,0.361822,0.33767,0.299814,0.287377,0.249045,0.365548,0.401861,0.394849,0.503396
"844",0.241936,0.248564,0.308055,0.325574,0.277708,0.265854,0.83364,0.937711,0.147934,0.171772,0.187762,0.233601,0.273311,0.346592,0.258307,0.387335,0.127296,0.151157,0.150777,0.187068,0.176243,0.256064,0.237071,0.432736,0.181655,0.19766,0.160933,0.186491,0.181411,0.241191,0.213619,0.337454,0.215752,0.239639,0.287949,0.268197,0.283084,0.286611,0.404794,0.487817
